gene_name_human	gene_name_mouse	gene_id_human	gene_id_mouse	mean_tpm_hESCs	mean_tpm_mESCs	logFC	padj
MLXIP	Mlxip	ENSG00000175727	ENSMUSG00000038342	5076.244350447957	540.449710390081	-1.74890091084289	6.01007352592457e-07
ZNF664	Zfp664	ENSG00000179195	ENSMUSG00000079215	3570.1824556663364	1789.0559422073566	0.561867491477124	0.0226532337773336
ZNF605	Zfp605	ENSG00000196458	ENSMUSG00000023284	424.08867827485096	148.7159342888523	0.149593432064922	0.7321028855731121
GTF3A	Gtf3a	ENSG00000122034	ENSMUSG00000016503	4643.444879217731	216.73963975543998	-2.9517326693122703	1.12891339507045e-09
FOXO1	Foxo1	ENSG00000150907	ENSMUSG00000044167	3529.1486565027394	471.862939767387	-1.45531138387752	1.0075717881300999e-05
ELF1	Elf1	ENSG00000120690	ENSMUSG00000036461	499.878279907826	484.70291005625364	1.43824298615877	5.7249422618423e-06
KLF5	Klf5	ENSG00000102554	ENSMUSG00000005148	207.05281864618033	2544.42798344546	5.13599578189379	6.20913595041776e-11
KLF12	Klf12	ENSG00000118922	ENSMUSG00000072294	775.2521980843684	57.508038754118424	-2.18045086190189	0.000140887238283931
POU4F1	Pou4f1	ENSG00000152192	ENSMUSG00000048349	4.381225258113983	39.40263350160597	4.61759548021281	4.10205443971242e-07
SOX21	Sox21	ENSG00000125285	ENSMUSG00000061517	27.6270151116474	66.6248494040557	2.9020289790587097	0.000122307762940605
MBNL2	Mbnl2	ENSG00000139793	ENSMUSG00000022139	39.176862734578926	887.1438519423679	6.0075665468946	9.37540928745922e-09
ZIC5	Zic5	ENSG00000139800	ENSMUSG00000041703	2585.91307673723	424.62795147631135	-1.12537431857121	2.66809724357237e-05
ZIC2	Zic2	ENSG00000043355	ENSMUSG00000061524	4681.22699767449	562.0578531137033	-1.5935691055729198	1.69545305470151e-06
TFDP1	Tfdp1	ENSG00000198176	ENSMUSG00000038482	9122.101565581817	2992.31577112305	-0.14541298494501098	0.294355662721111
ZNF219	Zfp219	ENSG00000165804	ENSMUSG00000049295	2779.457403805454	1210.4915623952766	0.28079327290917305	0.193002754362508
SALL2	Sall2	ENSG00000165821	ENSMUSG00000049532	27333.9741812464	159.58351834620967	-5.96455807156857	8.33052824854003e-12
HOMEZ	Homez	ENSG00000215271	ENSMUSG00000057156	777.9826093156917	177.93663864794735	-0.6293680751706329	0.0318390079142826
ZFHX2	Zfhx2	ENSG00000136367	ENSMUSG00000040721	2931.1648350916967	945.5485205822023	-0.19684813685236105	0.4890231913853621
NRL	Nrl	ENSG00000129535	ENSMUSG00000040632	71.08191745498537	0.0	-5.638366409234309	2.2417719800154904e-08
IRF9	Irf9	ENSG00000213928	ENSMUSG00000002325	78.14571041683205	419.55920996050503	3.8843961402770697	4.023156120360179e-09
NFATC4	Nfatc4	ENSG00000100968	ENSMUSG00000023411	812.4105499812313	972.529301306669	1.7421432246887298	2.68798315377163e-06
NKX2-8	Nkx2-9	ENSG00000136327	ENSMUSG00000058669	0.6227397692491267	26.12359914008893	6.42985252485067	1.67324822347614e-08
PAX9	Pax9	ENSG00000198807	ENSMUSG00000001497	24.272995337530137	3.952859024058243	-0.905680196727141	0.175159682531703
OTX2	Otx2	ENSG00000165588	ENSMUSG00000021848	1122.2301492755412	947.6413493765912	1.19770451073099	0.0054674049353089105
SIX1	Six1	ENSG00000126778	ENSMUSG00000051367	26.983401254842363	134.809134086436	3.75977161789012	4.25421313785902e-08
SIX4	Six4	ENSG00000100625	ENSMUSG00000034460	1727.0663503301432	1130.9358083645827	0.930608845997369	0.000782445821659814
HIF1A	Hif1a	ENSG00000100644	ENSMUSG00000021109	10685.529211388748	2287.9706567034796	-0.551433181704768	0.133596726762614
ZBTB1	Zbtb1	ENSG00000126804	ENSMUSG00000033454	1566.2384221865648	475.3050488080657	-0.141516887978684	0.6215425283572971
MAX	Max	ENSG00000125952	ENSMUSG00000059436	2125.0251803489	1451.1712901200035	0.9177134171428899	5.46517233046308e-05
ZNF410	Zfp410	ENSG00000119725	ENSMUSG00000042472	24.895638512696763	653.2253343820963	6.17828451165642	3.42524144535543e-11
VSX2	Vsx2	ENSG00000119614	ENSMUSG00000021239	38.12449668661433	1.5960647147941465	-2.62471005393855	0.0007154749531631429
FOS	Fos	ENSG00000170345	ENSMUSG00000021250	741.2464912284067	76.01703939623536	-1.7917560506981	2.9433371849725105e-05
JDP2	Jdp2	ENSG00000140044	ENSMUSG00000034271	1483.9496201945901	419.0534666756167	-0.336240208013328	0.146379956777918
ESRRB	Esrrb	ENSG00000119715	ENSMUSG00000021255	86.996970286771	17494.64024188233	9.313517271174302	3.4119023542284303e-12
FOXN3	Foxn3	ENSG00000053254	ENSMUSG00000033713	7122.43053210696	368.06546437359174	-2.7784615451805004	2.56675291267804e-09
GSC	Gsc	ENSG00000133937	ENSMUSG00000021095	3.3355998548826733	67.6818679679227	5.61467436502411	5.8417625491977095e-08
BCL11B	Bcl11b	ENSG00000127152	ENSMUSG00000048251	187.1217545599733	11.380914539867732	-2.52937136370463	1.00001266005182e-05
YY1	Yy1	ENSG00000100811	ENSMUSG00000021264	7165.064601167163	1462.45275007042	-0.822105919933484	1.54850645080383e-05
KLF13	Klf13	ENSG00000169926	ENSMUSG00000052040	3146.691069944083	1482.7223463639666	0.38518093120288	0.0614221126882465
ZNF770	Zfp770	ENSG00000198146	ENSMUSG00000040321	3524.9929074941933	282.160872726038	-1.93571976404922	0.000483915681596226
MEIS2	Meis2	ENSG00000134138	ENSMUSG00000027210	3.2984279384301334	119.99956961674769	6.3568881699454005	2.66782584621098e-07
MGA	Mga	ENSG00000174197	ENSMUSG00000033943	3007.6829397402867	6168.114423225827	2.6694371628508504	2.93701733035516e-06
ZSCAN29	Zscan29	ENSG00000140265	ENSMUSG00000050619	2786.1699114387634	205.00884612325433	-2.25385139222578	2.4987696870457394e-07
RFX7	Rfx7	ENSG00000181827	ENSMUSG00000037674	2517.0035165884	1375.1784081877167	0.766336007556786	0.0254781911718221
TCF12	Tcf12	ENSG00000140262	ENSMUSG00000032228	3817.9395434903295	1086.485638513	-0.19860581420235898	0.505021821158048
FOXB1	Foxb1	ENSG00000171956	ENSMUSG00000059246	62.262412535008735	0.0	-5.4815989703025805	2.06837776586216e-08
RORA	Rora	ENSG00000069667	ENSMUSG00000032238	198.52857897009667	31.840721975342067	-1.0207607653289101	0.034193908959671004
SMAD3	Smad3	ENSG00000166949	ENSMUSG00000032402	1852.4915461514931	722.9693607758085	0.10764882895839199	0.505021821158048
ARID3B	Arid3b	ENSG00000179361	ENSMUSG00000004661	17654.27832105367	1340.6143912403365	-2.2535394075956803	5.69922448575026e-09
ARNT2	Arnt2	ENSG00000172379	ENSMUSG00000015709	1192.11480045965	21.480244003596535	-4.28089453230102	8.40710519052076e-09
CPEB1	Cpeb1	ENSG00000214575	ENSMUSG00000025586	100.53865627968439	156.68895530955035	2.11913542424703	7.80177136393135e-07
BNC1	Bnc1	ENSG00000169594	ENSMUSG00000025105	208.46197200375263	0.95164462045093	-5.836538735364179	1.2374464750881299e-06
MESP2	Mesp2	ENSG00000188095	ENSMUSG00000030543	21.240562154477235	10.525102399761872	0.49271337732610904	0.41310872689362704
MEF2A	Mef2a	ENSG00000068305	ENSMUSG00000030557	1119.8962909016147	284.498246383237	-0.44558697416428605	0.0705638561045781
SOX8	Sox8	ENSG00000005513	ENSMUSG00000024176	437.8384341916353	4.181797580148596	-5.1500214156033	2.87151469011232e-07
E4F1	E4f1	ENSG00000167967	ENSMUSG00000024137	1994.3570534458433	405.43623871320136	-0.8155941846969891	0.000968746868373054
ZSCAN10	Zscan10	ENSG00000130182	ENSMUSG00000023902	10199.383030567777	1728.95363140825	-1.08747326583296	9.7469603571031e-05
ZNF205	Zfp13	ENSG00000122386	ENSMUSG00000062012	1102.1168485007177	567.9666897404427	0.511720518970608	0.0117221961551607
ZNF213	Zfp213	ENSG00000085644	ENSMUSG00000071256	702.0817787361307	215.57698825587468	-0.229423326505582	0.312321079886661
ZNF263	Zfp263	ENSG00000006194	ENSMUSG00000022529	3031.70032338244	1108.3718918211632	0.0193124861329878	0.901644730262641
ZNF174	Zfp174	ENSG00000103343	ENSMUSG00000054939	738.7036141992843	78.60277226158986	-1.75178985138229	5.40426602984944e-06
ZNF597	Zfp597	ENSG00000167981	ENSMUSG00000039789	135.02999659424134	159.031777776871	1.70029898218171	5.5188121334255e-06
TFAP4	Tfap4	ENSG00000090447	ENSMUSG00000005718	1877.37784798184	644.9637704469757	-0.0686217042112085	0.7365263826980492
GLIS2	Glis2	ENSG00000126603	ENSMUSG00000014303	1047.993428258372	622.5776310094246	0.721319629819947	0.0031560827880182897
ZKSCAN2	Zkscan2	ENSG00000155592	ENSMUSG00000030757	1298.107994392875	55.73049470063557	-3.12843398277565	1.88513361109245e-07
MAZ	Maz	ENSG00000103495	ENSMUSG00000030678	3878.6677387260133	3317.868349351657	1.2583814555931698	8.13976700251599e-06
TBX6	Tbx6	ENSG00000149922	ENSMUSG00000030699	48.56548678602656	8.50182321457011	-1.05929788885706	0.0159910144799134
ZNF771	Zfp771	ENSG00000179965	ENSMUSG00000054716	232.35223471243702	119.78711030893966	0.532780194776057	0.0461859911665266
ZNF768	Zfp768	ENSG00000169957	ENSMUSG00000047371	2984.3690202572634	95.18283722377066	-3.49578563789226	3.71443683018132e-09
ZNF423	Zfp423	ENSG00000102935	ENSMUSG00000045333	4530.42630332588	17.567647419446264	-6.495772867152031	1.20747687344238e-10
SALL1	Sall1	ENSG00000103449	ENSMUSG00000031665	5508.5147489671	3280.7564062639935	0.7173015415885341	0.000127243929155483
IRX3	Irx3	ENSG00000177508	ENSMUSG00000031734	28.874894520120467	16.891017373176634	0.706328907409865	0.0511164389697949
E2F4	E2f4	ENSG00000205250	ENSMUSG00000014859	6494.951167865359	2247.25495423389	-0.0553690801608874	0.7618475419319549
CTCF	Ctcf	ENSG00000102974	ENSMUSG00000005698	7622.676980780375	2774.9013005928464	0.0059982473920823605	0.9646852016241759
NFATC3	Nfatc3	ENSG00000072736	ENSMUSG00000031902	1482.565989198897	1732.7948172217637	1.6947289388553899	1.35260385999834e-08
ZFP90	Zfp90	ENSG00000184939	ENSMUSG00000031907	781.0982834203369	23.8275442905145	-3.4942443404595602	3.51343880838695e-07
TERF2	Terf2	ENSG00000132604	ENSMUSG00000031921	2647.2430935545667	952.754618517078	-0.008081311821963491	0.958337774336251
NFAT5	Nfat5	ENSG00000102908	ENSMUSG00000003847	1280.3051199519616	645.4326358100712	0.732494787564432	0.0979624433157608
ZNF23	Zfp612	ENSG00000167377	ENSMUSG00000044676	66.83190924797076	48.828369204297836	1.0602370137786898	0.00280978232991686
ZNF821	Zfp821	ENSG00000102984	ENSMUSG00000031728	588.2126001332723	186.933026746222	-0.160629722609353	0.49017671842216404
ZFHX3	Zfhx3	ENSG00000140836	ENSMUSG00000038872	207.16145618884102	734.3512041189557	3.31560317240076	1.02481066854968e-09
ZFP1	Zfp1	ENSG00000184517	ENSMUSG00000055835	394.0590184668957	351.0103718498793	1.37701943480838	6.5897460050765e-05
MAF	Maf	ENSG00000178573	ENSMUSG00000055435	216.39253720832767	4.489022106256317	-4.0347744415969595	8.46710353398636e-08
IRF8	Irf8	ENSG00000140968	ENSMUSG00000041515	37.475889901694735	35.5573873307624	1.38092180593406	0.0098141194685694
SNAI3	Snai3	ENSG00000185669	ENSMUSG00000006587	392.37080275445896	81.03199152196346	-0.8129559950541758	0.0178259762030068
ZNF276	Zfp276	ENSG00000158805	ENSMUSG00000001065	337.42019869211566	260.14628283699795	1.08956435719391	5.56601482572962e-05
MNT	Mnt	ENSG00000070444	ENSMUSG00000000282	1048.8887222421797	1131.90154149708	1.59237561186544	7.15081400513813e-07
ZFP3	Zfp3	ENSG00000180787	ENSMUSG00000043602	49.353459536493894	100.72823373496364	2.61139620254702	3.77620770767483e-06
BCL6B	Bcl6b	ENSG00000161940	ENSMUSG00000000317	244.78007952109667	21.775043997904167	-1.96019953528525	0.000332605102533942
YBX2	Ybx2	ENSG00000006047	ENSMUSG00000018554	696.7037296010831	372.56145130719705	0.57986791513029	0.0455404401948735
ZBTB4	Zbtb4	ENSG00000174282	ENSMUSG00000018750	1755.8873519686933	143.09907431281633	-2.13116060218102	4.7399999264874895e-07
SOX15	Sox15	ENSG00000129194	ENSMUSG00000041287	275.82575016317463	375.48621733612873	1.9335980778586799	3.9934330939731204e-07
TP53	Trp53	ENSG00000141510	ENSMUSG00000059552	12759.477444176002	5896.885126490047	0.35882459117182297	0.0865394785309926
ZNF18	Zkscan6	ENSG00000154957	ENSMUSG00000018347	738.3576231606113	154.65171517674432	-0.7964596688416609	0.000806773346208072
ZNF287	Zfp287	ENSG00000141040	ENSMUSG00000005267	326.69295697631065	29.9074616923124	-1.9683420789462098	6.12857984065382e-06
SREBF1	Srebf1	ENSG00000072310	ENSMUSG00000020538	6155.46631369667	3648.3029356551137	0.709666239106258	0.00456423032811013
IKZF3	Ikzf3	ENSG00000161405	ENSMUSG00000018168	10.890969833225599	14.571602435091458	1.6649149312413303	0.0032713683044318397
THRA	Thra	ENSG00000126351	ENSMUSG00000058756	889.3218549101372	350.55046737945776	0.15411735788876002	0.531549623757957
NR1D1	Nr1d1	ENSG00000126368	ENSMUSG00000020889	355.3083378966657	213.64030652096434	0.7530436212589058	0.00988232109667641
RARA	Rara	ENSG00000131759	ENSMUSG00000037992	1001.9746855731952	1138.4918820506653	1.6510619647551	2.66768556493877e-06
STAT5B	Stat5b	ENSG00000173757	ENSMUSG00000020919	5772.054544374497	269.73247158111667	-2.96345874359218	9.486393096530061e-09
STAT5A	Stat5a	ENSG00000126561	ENSMUSG00000004043	472.0387294377547	203.33869386717103	0.27325239672712603	0.401332040275952
STAT3	Stat3	ENSG00000168610	ENSMUSG00000004040	8882.980817625701	2767.270134608693	-0.216028184415177	0.11440133643312199
MLX	Mlx	ENSG00000108788	ENSMUSG00000017801	3105.157684491427	606.5261092488332	-0.8844282700321551	0.000466191180475808
ETV4	Etv4	ENSG00000175832	ENSMUSG00000017724	11138.59910446306	29.450381955565735	-7.1077905618436805	2.0889085983974802e-10
SP6	Sp6	ENSG00000189120	ENSMUSG00000038560	68.73601908966354	0.989668150560309	-4.31335094321355	2.6195953787337997e-06
SP2	Sp2	ENSG00000167182	ENSMUSG00000018678	1185.5824534518933	1674.9771048702532	1.97822919864032	3.51523818087415e-08
NFE2L1	Nfe2l1	ENSG00000082641	ENSMUSG00000038615	28609.846276705797	7245.61697250226	-0.502825500144299	0.00775536232269424
HOXB4	Hoxb4	ENSG00000182742	ENSMUSG00000038692	0.0	21.916202561631035	6.93316294732333	1.53147181490998e-09
HOXB9	Hoxb9	ENSG00000170689	ENSMUSG00000020875	0.0	49.006859698478735	8.074528526314191	8.0134556980669e-11
HOXB13	Hoxb13	ENSG00000159184	ENSMUSG00000049604	0.0	30.5285216981449	7.4241394180437394	1.15090867693394e-10
HLF	Hlf	ENSG00000108924	ENSMUSG00000003949	18.609022030382867	28.225058519519298	2.06477538984045	5.6837609609721106e-05
VEZF1	Vezf1	ENSG00000136451	ENSMUSG00000018377	2505.166962265513	691.351847765494	-0.349850915511742	0.0662270172512226
HSF5	Hsf5	ENSG00000176160	ENSMUSG00000070345	0.31136988462456333	19.9610237244552	6.286487635839781	5.24469983424959e-09
TBX2	Tbx2	ENSG00000121068	ENSMUSG00000000093	0.6970836021542067	32.8991820735736	6.75542477761116	2.1004940099323398e-07
TBX4	Tbx4	ENSG00000121075	ENSMUSG00000000094	0.34854180107710336	20.718717033692467	6.212626562180259	8.39814370471173e-08
BPTF	Bptf	ENSG00000171634	ENSMUSG00000040481	7925.4945393996195	3881.3998889729737	0.643149993793378	0.0695465963022251
SOX9	Sox9	ENSG00000125398	ENSMUSG00000000567	380.55488778728835	1.54998869670317	-6.5142058531503	1.34213429679865e-06
FOXJ1	Foxj1	ENSG00000129654	ENSMUSG00000034227	770.1158012533057	32.93203618443043	-3.07366936601886	3.26372437846526e-06
MAFG	Mafg	ENSG00000197063	ENSMUSG00000051510	5356.340652152983	2689.0271519213297	0.476756023975602	0.00502250493471873
FOXK2	Foxk2	ENSG00000141568	ENSMUSG00000039275	4973.987939126114	1548.5728211632033	-0.21110092739852104	0.239220031458328
TGIF1	Tgif1	ENSG00000177426	ENSMUSG00000047407	9886.17592150273	2971.95394158634	-0.277137673096226	0.09933562131639401
ZBTB14	Zbtb14	ENSG00000198081	ENSMUSG00000049672	1246.52098831456	459.1052300413073	0.0354068369540795	0.818468111777411
ZNF521	Zfp521	ENSG00000198795	ENSMUSG00000024420	265.7558014154963	268.731935713157	1.5043883493072798	1.08308243141286e-05
ZBTB7C	Zbtb7c	ENSG00000184828	ENSMUSG00000044646	25.988845726985364	24.823823394691832	1.37079530850582	0.00565129414804396
CXXC1	Cxxc1	ENSG00000154832	ENSMUSG00000024560	4076.682882360717	804.5905562254097	-0.866934533433588	0.000124574224475287
SMAD4	Smad4	ENSG00000141646	ENSMUSG00000024515	2958.1187747471868	1391.8799900057402	0.41959847066323497	0.0245603079241309
MBD2	Mbd2	ENSG00000134046	ENSMUSG00000024513	943.8185185523338	342.72570681853	0.00346151664864338	0.984405055880424
TCF4	Tcf4	ENSG00000196628	ENSMUSG00000053477	3358.7148531429034	889.8897697399789	-0.332036870820593	0.23561139317290802
ONECUT2	Onecut2	ENSG00000119547	ENSMUSG00000045991	103.94658647382728	22.675490621736433	-0.7127808145864999	0.0610205659309783
ZNF236	Zfp236	ENSG00000130856	ENSMUSG00000041258	681.4654036079249	958.1496674851363	2.00054977537297	1.8309651868669e-07
NFATC1	Nfatc1	ENSG00000131196	ENSMUSG00000033016	207.87731744764832	17.0666247986285	-2.15097085467645	5.48722111687051e-05
SOX12	Sox12	ENSG00000177732	ENSMUSG00000051817	4526.207340881893	442.41441016490035	-1.87736048267361	4.46515609503986e-07
TCF15	Tcf15	ENSG00000125878	ENSMUSG00000068079	240.93268808443864	10.05986439925492	-3.0625784547430803	3.34192232345309e-06
SCRT2	Scrt2	ENSG00000215397	ENSMUSG00000060257	47.931013443929636	2.95513838551634	-2.4086682993735202	0.000539303334771375
EBF4	Ebf4	ENSG00000088881	ENSMUSG00000053552	18.370768894502767	21.961634420791498	1.58705432868105	0.0071662507694659
CENPB	Cenpb	ENSG00000125817	ENSMUSG00000068267	3197.182588212177	850.978121200213	-0.4343561997741289	0.052322860053656
OVOL2	Ovol2	ENSG00000125850	ENSMUSG00000037279	408.7574112256261	61.55379974906783	-1.31057781959837	0.00166806838795383
INSM1	Insm1	ENSG00000173404	ENSMUSG00000068154	17.398356834098333	1.6421407328851199	-1.5750536343230301	0.0313451573851365
FOXA2	Foxa2	ENSG00000125798	ENSMUSG00000037025	43.7671249384039	0.0	-4.976810258752731	1.43211787497229e-07
GZF1	Gzf1	ENSG00000125812	ENSMUSG00000027439	1320.5715136109932	529.8140062925963	0.166367384130952	0.30140507605532396
VSX1	Vsx1	ENSG00000100987	ENSMUSG00000033080	0.9829185490916066	56.418060303615846	6.98128430212433	9.698979607536199e-07
PLAGL2	Plagl2	ENSG00000126003	ENSMUSG00000051413	3707.8684723064634	308.49469226413635	-2.11622437355085	8.76145825413431e-09
E2F1	E2f1	ENSG00000101412	ENSMUSG00000027490	2047.4931903591132	1212.8390485816865	0.7325141099931272	0.00438321113566468
ZNF341	Zfp341	ENSG00000131061	ENSMUSG00000059842	540.3022675887333	130.51634964191632	-0.5573454149894929	0.0260360800395411
TGIF2	Tgif2	ENSG00000118707	ENSMUSG00000062175	5446.742399955991	692.8445767894424	-1.49210863904722	1.8424741643457e-06
MAFB	Mafb	ENSG00000204103	ENSMUSG00000074622	270.93448567359366	8.305094610406146	-3.5426147282338603	5.23242912535742e-07
MYBL2	Mybl2	ENSG00000101057	ENSMUSG00000017861	14233.248936781834	15452.893217352801	1.61017519841048	1.1071226710925698e-06
ZNF334	Zfp334	ENSG00000198185	ENSMUSG00000017667	732.3753319059166	46.402830388087374	-2.34006197547363	0.000406863428677921
SNAI1	Snai1	ENSG00000124216	ENSMUSG00000042821	502.783440089812	32.53276539791953	-2.5586452426619197	2.43639553155841e-05
CEBPB	Cebpb	ENSG00000172216	ENSMUSG00000056501	768.0935408789863	22.866405647717432	-3.6324885623310297	6.68896185402764e-07
NFATC2	Nfatc2	ENSG00000101096	ENSMUSG00000027544	51.06704894579273	81.1898408855301	2.1199093850602297	1.1108634344342099e-05
SALL4	Sall4	ENSG00000101115	ENSMUSG00000027547	8444.32707887245	4557.831627903407	0.572115796763031	0.00162363447490004
ZFP64	Zfp64	ENSG00000020256	ENSMUSG00000027551	1995.7693657692234	1811.6106416459597	1.31777646889221	3.49482780252623e-06
ZNF217	Zfp217	ENSG00000171940	ENSMUSG00000052056	3850.876679331977	2696.59836206619	1.02810338597387	0.000251311691814264
TFAP2C	Tfap2c	ENSG00000087510	ENSMUSG00000028640	396.76078049673697	2813.6581051487333	4.29387102145599	2.80421003871045e-11
CTCFL	Ctcfl	ENSG00000124092	ENSMUSG00000070495	143.7876822973354	1.0437966566328833	-5.127290378424269	8.303549244956609e-05
TCFL5	Tcfl5	ENSG00000101190	ENSMUSG00000038932	960.8792144477608	89.86294692245856	-1.9972013393728603	1.1926033642438001e-05
GMEB2	Gmeb2	ENSG00000101216	ENSMUSG00000038705	2164.456449443737	591.0976070130033	-0.388831363905211	0.048707611895837
ARID3A	Arid3a	ENSG00000116017	ENSMUSG00000019564	4329.888173599286	643.6367222187597	-1.2735990911118	9.065427958962861e-06
TCF3	Tcf3	ENSG00000071564	ENSMUSG00000020167	14405.478806921965	2994.5521685327167	-0.7866851473942329	0.0006774279626257049
KLF16	Klf16	ENSG00000129911	ENSMUSG00000035397	1775.4306555711235	810.324824256534	0.34515736071217307	0.10567340409412701
ZNF77	BC025920	ENSG00000175691	ENSMUSG00000074862	335.586986914747	5.56278980501698	-4.475848245968691	8.188554337182161e-08
NFIC	Nfic	ENSG00000141905	ENSMUSG00000055053	220.04717289187067	664.446071020629	3.09024566829997	7.7443166298381e-09
HMG20B	Hmg20b	ENSG00000064961	ENSMUSG00000020232	3003.1886888776003	853.0364716174021	-0.303957976281388	0.22189332609390097
ZBTB7A	Zbtb7a	ENSG00000178951	ENSMUSG00000035011	786.336588155627	1111.4042868511199	1.97643526892149	1.58936816326665e-07
RFX2	Rfx2	ENSG00000087903	ENSMUSG00000024206	144.394451681981	1761.3501444186368	5.07819660023668	3.05729039115523e-12
ZNF317	Zfp317	ENSG00000130803	ENSMUSG00000057551	3491.0724216673866	415.66835692533965	-1.6059189334303001	9.560728917464199e-08
ZNF266	Zfp266	ENSG00000174652	ENSMUSG00000060510	964.616485828967	1263.99110146545	1.87271054877743	1.5941692821634098e-07
ZNF121	Zfp560	ENSG00000197961	ENSMUSG00000045519	1869.9709619826579	17.881482899171	-5.05044578691765	2.19976236131584e-06
DNMT1	Dnmt1	ENSG00000130816	ENSMUSG00000004099	17915.7154184902	9498.105025880313	0.551811378562603	0.00116995194707625
ZNF433	Zfp867	ENSG00000197647	ENSMUSG00000054519	59.42532352952045	159.80568183785067	2.98430704916009	1.61478926050413e-06
ZNF791	Zfp791	ENSG00000173875	ENSMUSG00000074194	817.2975304006773	49.2773964530629	-2.48201200742796	2.1063595896314102e-05
JUNB	Junb	ENSG00000171223	ENSMUSG00000052837	138.099064424988	161.46611901577265	1.72491371542126	3.50128350340309e-05
KLF1	Klf1	ENSG00000105610	ENSMUSG00000054191	22.056137634623166	20.866592326815134	1.3657826805783702	0.0031049684885082
NFIX	Nfix	ENSG00000008441	ENSMUSG00000001911	5.613937327768653	24.290543381222864	3.5043220245391398	5.67666082143324e-06
RFX1	Rfx1	ENSG00000132005	ENSMUSG00000031706	1211.0421215738634	264.2497944471293	-0.718334196214274	0.00589118020279519
KLF2	Klf2	ENSG00000127528	ENSMUSG00000055148	9.992901605726244	2668.1979228178866	9.49479490566815	6.0283550457767506e-12
NR2F6	Nr2f6	ENSG00000160113	ENSMUSG00000002393	4497.703177478713	127.08653756860133	-3.64961540870171	8.18831842534861e-09
JUND	Jund	ENSG00000130522	ENSMUSG00000071076	1693.176071899433	770.3921842303157	0.33567199507526396	0.0452207325524134
PBX4	Pbx4	ENSG00000105717	ENSMUSG00000031860	70.28358910825983	163.1003604771797	2.6797910665153997	6.437924376526071e-08
ZNF101	Zfp961	ENSG00000181896	ENSMUSG00000052446	2820.5646144626867	1120.65578743334	0.135329811951662	0.35718078548740706
CEBPG	Cebpg	ENSG00000153879	ENSMUSG00000056216	2870.6883094557566	751.3249852817466	-0.40328493887889	0.0739315106948802
USF2	Usf2	ENSG00000105698	ENSMUSG00000058239	4698.126860031924	524.849465682382	-1.67406704402778	1.93536798114903e-06
ETV2	Etv2	ENSG00000105672	ENSMUSG00000006311	47.74887740988487	11.9104666684487	-0.432023499450569	0.296174045703437
ZBTB32	Zbtb32	ENSG00000011590	ENSMUSG00000006310	23.818729127304863	219.83135310930734	4.69540998555719	3.75463470897627e-09
ZNF146	Zfp146	ENSG00000167635	ENSMUSG00000037029	7260.4328842095565	595.266662734016	-1.96214368467998	5.23587688466129e-05
ZFP14	Zfp14	ENSG00000142065	ENSMUSG00000053985	435.14368429826	25.794456059835067	-2.45468759125023	6.06458292629646e-05
ZNF260	Zfp260	ENSG00000254004	ENSMUSG00000049421	1534.1054922775438	778.2256291537557	0.696338660995581	0.0735433550513069
ZNF382	Zfp382	ENSG00000161298	ENSMUSG00000074220	123.5059313955084	107.05532780283495	1.40352020282395	0.0011641769989167
ZNF345	Zfp11	ENSG00000251247	ENSMUSG00000051034	153.98418095807725	101.25326060322266	1.0199912698882299	0.0128260508847058
ZNF570	Zfp39	ENSG00000171827	ENSMUSG00000037001	142.7970085790455	133.70699009641564	1.49625880172402	0.00031821398126140603
ZFP30	Zfp30	ENSG00000120784	ENSMUSG00000047473	304.04063474929666	97.33554204054452	-0.0915794016450507	0.769300726403297
DPF1	Dpf1	ENSG00000011332	ENSMUSG00000030584	459.62621486295234	81.06254838796781	-1.0232515627444798	0.00104602520920547
DMRTC2	Dmrtc2	ENSG00000142025	ENSMUSG00000011349	1.6683651724804396	31.17005872375907	5.66167637701166	6.19181824750782e-07
ZNF574	Zfp574	ENSG00000105732	ENSMUSG00000045252	2391.20021345955	667.8320407321725	-0.37035566630803896	0.0800350147473742
POU2F2	Pou2f2	ENSG00000028277	ENSMUSG00000008496	466.26105770466074	7.136935965664939	-4.50509166812128	1.61697303298244e-08
ERF	Erf	ENSG00000105722	ENSMUSG00000040857	3605.1156466508332	1535.0583065213632	0.240691677370517	0.268269686377263
CIC	Cic	ENSG00000079432	ENSMUSG00000005442	3893.923409198733	3129.994412884467	1.1506131985134	2.5369701991831798e-06
ZNF45	Zfp94	ENSG00000124459	ENSMUSG00000074282	1249.9668025915626	42.04329224846706	-3.35201499390256	1.8889151433879301e-07
ZNF180	Zfp180	ENSG00000167384	ENSMUSG00000057101	453.643119481458	689.0177328394144	2.1904582716538	1.9514122440899e-06
RELB	Relb	ENSG00000104856	ENSMUSG00000002983	781.839977341199	932.2329678134728	1.73670866714708	8.16259475431452e-07
ZNF296	Zfp296	ENSG00000170684	ENSMUSG00000011267	301.1808363686857	878.7268259038743	3.01792428965019	3.13618360278011e-08
FOSB	Fosb	ENSG00000125740	ENSMUSG00000003545	55.25520300910896	6.124551885524366	-1.7345270493460199	0.00458879174523096
SIX5	Six5	ENSG00000177045	ENSMUSG00000040841	396.559863826563	17.857325435226233	-2.97688264787076	1.2832704485984699e-06
FOXA3	Foxa3	ENSG00000170608	ENSMUSG00000040891	1390.98303912422	38.859215306860364	-3.6704091577506297	5.8222318684236906e-08
